database_name,question_id,question,difficulty,sql_query,template
drawSQL-mysql-export-2026-02-09_orchid,6,How many attachments do we have?,EASY,SELECT COUNT(*) FROM attachmentable;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-02-09_orchid,7,Show me all of our attachments.,EASY,SELECT * FROM attachmentable;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-09_orchid,8,Can you look up a specific attachment?,EASY,SELECT * FROM attachmentable WHERE id = ?;,SELECT * FROM table_name WHERE id = num;
drawSQL-mysql-export-2026-02-09_orchid,9,Who are our most active users?,MEDIUM,SELECT * FROM users ORDER BY created_at DESC LIMIT 10;,SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;
drawSQL-mysql-export-2026-02-09_orchid,10,Break it down by type or category—how many attachmentable in each?,MEDIUM,"SELECT attachmentable_type, COUNT(*) as count FROM attachmentable GROUP BY attachmentable_type;","SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;"
drawSQL-mysql-export-2026-02-09_orchid,11,Are there any attachmentable that don't have a match somewhere else?,MEDIUM,SELECT * FROM attachmentable LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_orchid,12,"For each group, what's in the top 3?",MEDIUM,"SELECT * FROM (
  SELECT *, ROW_NUMBER() OVER (PARTITION BY attachmentable_type ORDER BY id DESC) as rn
  FROM attachmentable
) WHERE rn <= 3;","SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 <= num;"
drawSQL-mysql-export-2026-02-09_orchid,13,Show me each attachment along with its related details.,MEDIUM,SELECT * FROM attachmentable;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-09_orchid,14,How many attachments did we have last month?,MEDIUM,"SELECT COUNT(*) FROM attachmentable
WHERE attachmentable_type >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-02-09_orchid,15,Break it down by type or category—how many attachments in each?,MEDIUM,"SELECT attachmentable_type, COUNT(*) as count FROM attachmentable GROUP BY attachmentable_type;","SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;"
drawSQL-mysql-export-2026-02-09_orchid,16,Are there any attachments that don't have a match somewhere else?,MEDIUM,SELECT * FROM attachmentable LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_orchid,17,I need a report that pulls together info from several different places.,HARD,"SELECT * FROM attachmentable
LEFT JOIN attachments ON attachmentable.attachment_id = attachments.id;",SELECT * FROM table_name LEFT JOIN table_name ON table_name.col_name = table_name.id;
drawSQL-mysql-export-2026-02-09_orchid,18,"Can you do a multi-step analysis: group things, filter, then rank the results?",HARD,"WITH grouped AS (
  SELECT attachmentable_type, COUNT(*) as cnt FROM attachmentable GROUP BY attachmentable_type
)
SELECT * FROM grouped WHERE cnt > 1 ORDER BY cnt DESC;","WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;"
drawSQL-mysql-export-2026-02-09_orchid,19,Who or what is the best in each group?,HARD,"SELECT * FROM (
  SELECT *, ROW_NUMBER() OVER (PARTITION BY attachmentable_type ORDER BY id DESC) as rn
  FROM attachmentable
) WHERE rn = 1;","SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 = num;"
drawSQL-mysql-export-2026-02-09_orchid,20,Which ones are above average compared to others in their group?,HARD,"SELECT * FROM settings
WHERE value > (SELECT AVG(value) FROM settings);",SELECT * FROM table_name WHERE value > (SELECT AVG(value) FROM table_name);
drawSQL-mysql-export-2026-02-09_paddle,1,Which customers have an active subscription?,EASY,SELECT * FROM customers LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_paddle,2,How many customers do we have?,EASY,SELECT COUNT(*) FROM customers;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-02-09_paddle,3,Show me all of our customers.,EASY,SELECT * FROM customers;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-09_paddle,4,Can you look up a specific customer?,EASY,SELECT * FROM customers WHERE id = ?;,SELECT * FROM table_name WHERE id = num;
drawSQL-mysql-export-2026-02-09_paddle,5,What customers were added or changed recently?,EASY,SELECT * FROM customers ORDER BY updated_at DESC LIMIT 50;,SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;
drawSQL-mysql-export-2026-02-09_paddle,6,What are the different billable id values we have?,EASY,SELECT * FROM customers LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_paddle,7,How many subscriptions do we have?,EASY,SELECT COUNT(*) FROM subscriptions;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-02-09_paddle,8,Show me all of our subscriptions.,EASY,SELECT * FROM subscriptions;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-09_paddle,9,How much money did we make this month?,MEDIUM,SELECT * FROM customers LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_paddle,10,What are our best-selling products?,MEDIUM,SELECT * FROM customers LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_paddle,11,How many customers did we have last month?,MEDIUM,"SELECT COUNT(*) FROM customers
WHERE updated_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-02-09_paddle,12,Break it down by type or category—how many customers in each?,MEDIUM,"SELECT billable_type, COUNT(*) as count FROM customers GROUP BY billable_type;","SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;"
drawSQL-mysql-export-2026-02-09_paddle,13,Are there any customers that don't have a match somewhere else?,MEDIUM,SELECT * FROM customers LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_paddle,14,"For each group, what's in the top 3?",MEDIUM,"SELECT * FROM (
  SELECT *, ROW_NUMBER() OVER (PARTITION BY billable_type ORDER BY id DESC) as rn
  FROM customers
) WHERE rn <= 3;","SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 <= num;"
drawSQL-mysql-export-2026-02-09_paddle,15,What's our total or average quantity across all subscriptions?,MEDIUM,"SELECT SUM(quantity) as total, AVG(quantity) as average FROM subscriptions;","SELECT SUM(col_name) as column_alias0, AVG(col_name) as average FROM table_name;"
drawSQL-mysql-export-2026-02-09_paddle,16,How many subscriptions did we have last month?,MEDIUM,"SELECT COUNT(*) FROM subscriptions
WHERE updated_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-02-09_paddle,17,I need a report that pulls together info from several different places.,HARD,SELECT * FROM customers;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-09_paddle,18,"Can you do a multi-step analysis: group things, filter, then rank the results?",HARD,"WITH grouped AS (
  SELECT billable_type, COUNT(*) as cnt FROM customers GROUP BY billable_type
)
SELECT * FROM grouped WHERE cnt > 1 ORDER BY cnt DESC;","WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;"
drawSQL-mysql-export-2026-02-09_paddle,19,Who or what is the best in each group?,HARD,"SELECT * FROM (
  SELECT *, ROW_NUMBER() OVER (PARTITION BY billable_type ORDER BY quantity DESC) as rn
  FROM subscriptions
) WHERE rn = 1;","SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY col_name DESC) as column_alias0 FROM table_name ) WHERE column_alias0 = num;"
drawSQL-mysql-export-2026-02-09_paddle,20,Which ones are above average compared to others in their group?,HARD,"SELECT * FROM subscriptions t1
WHERE quantity > (
  SELECT AVG(quantity) FROM subscriptions t2 WHERE t2.billable_type = t1.billable_type
);",SELECT * FROM table_name table_alias0 WHERE col_name > ( SELECT AVG(col_name) FROM table_name table_alias1 WHERE table_alias1.col_name = table_alias0.col_name );
drawSQL-mysql-export-2026-02-09_pay,1,Which customers have an active subscription?,EASY,SELECT * FROM pay_subscriptions WHERE status = 1;,SELECT * FROM table_name WHERE col_name = num;
drawSQL-mysql-export-2026-02-09_pay,2,How many pay charges do we have?,EASY,SELECT COUNT(*) FROM pay_charges;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-02-09_pay,3,Show me all of our pay charges.,EASY,SELECT * FROM pay_charges;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-09_pay,4,Can you look up a specific pay charge?,EASY,SELECT * FROM pay_charges WHERE id = ?;,SELECT * FROM table_name WHERE id = num;
drawSQL-mysql-export-2026-02-09_pay,5,What pay charges were added or changed recently?,EASY,SELECT * FROM pay_charges ORDER BY created_at DESC LIMIT 50;,SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;
drawSQL-mysql-export-2026-02-09_pay,6,What pay charges fall within a certain price range?,EASY,SELECT * FROM pay_charges LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_pay,7,What are the different owner type values we have?,EASY,SELECT * FROM pay_charges LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_pay,8,How many subscriptions do we have?,EASY,SELECT COUNT(*) FROM pay_charges;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-02-09_pay,9,How much money did we make this month?,MEDIUM,SELECT * FROM pay_charges LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_pay,10,What's our total or average amount across all pay charges?,MEDIUM,"SELECT SUM(amount) as total, AVG(amount) as average FROM pay_charges;","SELECT SUM(col_name) as column_alias0, AVG(col_name) as average FROM table_name;"
drawSQL-mysql-export-2026-02-09_pay,11,How many pay charges did we have last month?,MEDIUM,"SELECT COUNT(*) FROM pay_charges
WHERE created_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-02-09_pay,12,Break it down by type or category—how many pay charges in each?,MEDIUM,"SELECT owner_type, COUNT(*) as count FROM pay_charges GROUP BY owner_type;","SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;"
drawSQL-mysql-export-2026-02-09_pay,13,Which pay charge has the highest or lowest amount?,MEDIUM,SELECT * FROM pay_charges ORDER BY amount DESC LIMIT 1;,SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;
drawSQL-mysql-export-2026-02-09_pay,14,Are there any pay charges that don't have a match somewhere else?,MEDIUM,SELECT * FROM pay_charges LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_pay,15,"For each group, what's in the top 3?",MEDIUM,"SELECT * FROM (
  SELECT *, ROW_NUMBER() OVER (PARTITION BY owner_type ORDER BY amount DESC) as rn
  FROM pay_charges
) WHERE rn <= 3;","SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY col_name DESC) as column_alias0 FROM table_name ) WHERE column_alias0 <= num;"
drawSQL-mysql-export-2026-02-09_pay,16,What's our total or average quantity across all subscriptions?,MEDIUM,"SELECT SUM(amount) as total, AVG(amount) as average FROM pay_charges;","SELECT SUM(col_name) as column_alias0, AVG(col_name) as average FROM table_name;"
drawSQL-mysql-export-2026-02-09_pay,17,I need a report that pulls together info from several different places.,HARD,SELECT * FROM pay_charges;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-09_pay,18,"Can you do a multi-step analysis: group things, filter, then rank the results?",HARD,"WITH grouped AS (
  SELECT owner_type, COUNT(*) as cnt FROM pay_charges GROUP BY owner_type
)
SELECT * FROM grouped WHERE cnt > 1 ORDER BY cnt DESC;","WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;"
drawSQL-mysql-export-2026-02-09_pay,19,Who or what is the best in each group?,HARD,"SELECT * FROM (
  SELECT *, ROW_NUMBER() OVER (PARTITION BY owner_type ORDER BY amount DESC) as rn
  FROM pay_charges
) WHERE rn = 1;","SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY col_name DESC) as column_alias0 FROM table_name ) WHERE column_alias0 = num;"
drawSQL-mysql-export-2026-02-09_pay,20,Which ones are above average compared to others in their group?,HARD,"SELECT * FROM pay_charges t1
WHERE amount > (
  SELECT AVG(amount) FROM pay_charges t2 WHERE t2.owner_type = t1.owner_type
);",SELECT * FROM table_name table_alias0 WHERE col_name > ( SELECT AVG(col_name) FROM table_name table_alias1 WHERE table_alias1.col_name = table_alias0.col_name );
drawSQL-mysql-export-2026-02-09_pixelfed,1,What rooms are available in a certain price range?,EASY,SELECT * FROM account_logs LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_pixelfed,2,Which rooms have the most bedrooms or bathrooms?,EASY,SELECT * FROM account_logs LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_pixelfed,3,How many people signed up last month?,EASY,"SELECT COUNT(*) FROM users
WHERE created_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-02-09_pixelfed,4,How many account logs do we have?,EASY,SELECT COUNT(*) FROM account_logs;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-02-09_pixelfed,5,Show me all of our account logs.,EASY,SELECT * FROM account_logs;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-09_pixelfed,6,Can you look up a specific account log?,EASY,SELECT * FROM account_logs WHERE id = ?;,SELECT * FROM table_name WHERE id = num;
drawSQL-mysql-export-2026-02-09_pixelfed,7,What account logs were added or changed recently?,EASY,SELECT * FROM account_logs ORDER BY created_at DESC LIMIT 50;,SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;
drawSQL-mysql-export-2026-02-09_pixelfed,8,What are the different user id values we have?,EASY,SELECT * FROM account_logs LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_pixelfed,9,Who are our most active users?,MEDIUM,SELECT * FROM users ORDER BY created_at DESC LIMIT 10;,SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;
drawSQL-mysql-export-2026-02-09_pixelfed,10,How many account logs did we have last month?,MEDIUM,"SELECT COUNT(*) FROM account_logs
WHERE created_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-02-09_pixelfed,11,Break it down by type or category—how many account logs in each?,MEDIUM,"SELECT item_type, COUNT(*) as count FROM account_logs GROUP BY item_type;","SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;"
drawSQL-mysql-export-2026-02-09_pixelfed,12,Are there any account logs that don't have a match somewhere else?,MEDIUM,SELECT * FROM account_logs LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_pixelfed,13,"For each group, what's in the top 3?",MEDIUM,"SELECT * FROM (
  SELECT *, ROW_NUMBER() OVER (PARTITION BY item_type ORDER BY id DESC) as rn
  FROM account_logs
) WHERE rn <= 3;","SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 <= num;"
drawSQL-mysql-export-2026-02-09_pixelfed,14,How many activities did we have last month?,MEDIUM,"SELECT COUNT(*) FROM account_logs
WHERE created_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
