database_name	id	difficulty_tier	question	sql_query	template	generalized_template
drawSQL-pgsql-export-2026-02-09_feedbin	2068	EASY	Can you look up the activity log entry with id=num?	SELECT * FROM actions WHERE id = num;	SELECT * FROM table_name WHERE id = num;	SELECT * FROM variable WHERE variable = variable;
drawSQL-pgsql-export-2026-02-09_feedbin	2069	EASY	Find the activity log entry where title=string.	SELECT * FROM actions WHERE title = string;	SELECT * FROM table_name WHERE col_name = string;	SELECT * FROM variable WHERE variable = variable;
drawSQL-pgsql-export-2026-02-09_feedbin	2070	EASY	Which activity log entries have status=num?	SELECT * FROM actions WHERE status = num;	SELECT * FROM table_name WHERE col_name = num;	SELECT * FROM variable WHERE variable = variable;
drawSQL-pgsql-export-2026-02-09_feedbin	2071	EASY	How many activity log entries were created since created_at=date?	SELECT COUNT(*) FROM actions WHERE created_at >= date('now', '-1 month');	SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);	SELECT COUNT(*) FROM variable WHERE variable >= DATE(variable, variable);
drawSQL-pgsql-export-2026-02-09_feedbin	2072	EASY	What are the most recent activity log entries ordered by user_id?	SELECT * FROM actions ORDER BY created_at DESC LIMIT num;	SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;	SELECT * FROM variable ORDER BY variable DESC LIMIT variable;
drawSQL-pgsql-export-2026-02-09_feedbin	2073	MEDIUM	Who are the most active users based on activity count?	SELECT * FROM users ORDER BY created_at DESC LIMIT 10;	SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;	SELECT * FROM variable ORDER BY variable DESC LIMIT variable;
drawSQL-pgsql-export-2026-02-09_feedbin	2074	MEDIUM	Show me each activity log entry along with its related details from other tables.	SELECT t.*, c.* FROM actions t LEFT JOIN actions c ON c.id = t.user_id;	SELECT table_alias0.*, table_alias1.* FROM table_name table_alias0 LEFT JOIN table_name table_alias1 ON table_alias1.id = table_alias0.col_name;	SELECT variable.*, variable.* FROM variable variable LEFT JOIN variable variable ON variable = variable;
drawSQL-pgsql-export-2026-02-09_feedbin	2075	MEDIUM	How many activity log entries were added since created_at=date?	SELECT COUNT(*) FROM actions WHERE created_at >= date('now', '-1 month');	SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);	SELECT COUNT(*) FROM variable WHERE variable >= DATE(variable, variable);
drawSQL-pgsql-export-2026-02-09_feedbin	2076	MEDIUM	Break down the activity log entries by action_type — how many in each?	SELECT action_type, COUNT(*) as count FROM actions GROUP BY action_type;	SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;	SELECT variable, COUNT(*) AS COUNT FROM variable GROUP BY variable;
drawSQL-pgsql-export-2026-02-09_feedbin	2077	MEDIUM	Are there any activity log entries that don't have a match in related tables?	SELECT * FROM actions LIMIT num;	SELECT * FROM table_name LIMIT num;	SELECT * FROM variable LIMIT variable;
drawSQL-pgsql-export-2026-02-09_feedbin	2078	MEDIUM	For each group, what are the top 3 activity log entries?	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY action_type ORDER BY id DESC) as rn FROM actions ) WHERE rn <= num;	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 <= num;	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY variable ORDER BY variable DESC) AS variable FROM variable ) WHERE variable <= variable;
drawSQL-pgsql-export-2026-02-09_feedbin	2079	MEDIUM	How did the number of activity log entries change month over month?	SELECT strftime('%Y-%m', created_at) as period, COUNT(*) as count FROM actions WHERE created_at >= date('now', '-2 months') GROUP BY period ORDER BY period;	SELECT strftime(string, col_name) as column_alias0, column_alias1(*) as column_alias1 FROM table_name WHERE col_name >= date(string, string) GROUP BY column_alias0 ORDER BY column_alias0;	SELECT STRFTIME(variable, variable) AS variable, variable(*) AS variable FROM variable WHERE variable >= DATE(variable, variable) GROUP BY variable ORDER BY variable;
drawSQL-pgsql-export-2026-02-09_feedbin	2080	MEDIUM	Which activity log entries have duplicate or repeated values?	SELECT * FROM actions WHERE status = num;	SELECT * FROM table_name WHERE col_name = num;	SELECT * FROM variable WHERE variable = variable;
drawSQL-pgsql-export-2026-02-09_feedbin	2081	HARD	Pull together a report on activity log entries joining all related tables.	SELECT * FROM actions LEFT JOIN users ON actions.id = users.plan_id LEFT JOIN actions ON actions.id = actions.user_id LEFT JOIN recently_read_entries ON actions.id = recently_read_entries.user_id LEFT JOIN feed_stats ON actions.id = feed_stats.feed_id;	SELECT * FROM table_name LEFT JOIN table_name ON table_name.id = table_name.col_name LEFT JOIN table_name ON table_name.id = table_name.col_name LEFT JOIN table_name ON table_name.id = table_name.col_name LEFT JOIN table_name ON table_name.id = table_name.col_name;	SELECT * FROM variable LEFT JOIN variable ON variable = variable LEFT JOIN variable ON variable = variable LEFT JOIN variable ON variable = variable LEFT JOIN variable ON variable = variable;
drawSQL-pgsql-export-2026-02-09_feedbin	2082	HARD	Who or what is the best in each group of activity log entries?	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY action_type ORDER BY id DESC) as rn FROM actions ) WHERE rn = num;	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 = num;	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY variable ORDER BY variable DESC) AS variable FROM variable ) WHERE variable = variable;
drawSQL-pgsql-export-2026-02-09_feedbin	2083	HARD	Which activity log entries are above average compared to others in their group?	SELECT strftime('%Y-%m', created_at) as period, COUNT(*) as count FROM actions WHERE created_at >= date('now', '-2 months') GROUP BY period ORDER BY period;	SELECT strftime(string, col_name) as column_alias0, column_alias1(*) as column_alias1 FROM table_name WHERE col_name >= date(string, string) GROUP BY column_alias0 ORDER BY column_alias0;	SELECT STRFTIME(variable, variable) AS variable, variable(*) AS variable FROM variable WHERE variable >= DATE(variable, variable) GROUP BY variable ORDER BY variable;
drawSQL-pgsql-export-2026-02-09_feedbin	2084	HARD	Do a multi-step analysis: group activity log entries, filter, then rank the results.	WITH grouped AS ( SELECT action_type, COUNT(*) as cnt FROM actions GROUP BY action_type ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH variable AS ( SELECT variable, COUNT(*) AS variable FROM variable GROUP BY variable ) SELECT * FROM variable WHERE variable > variable ORDER BY variable DESC;
drawSQL-pgsql-export-2026-02-09_feedbin	2085	HARD	Show the running total of activity log entries over time based on created_at.	SELECT *, COUNT(*) OVER (ORDER BY created_at) as running_count FROM actions ORDER BY created_at;	SELECT *, COUNT(*) OVER (ORDER BY col_name) as column_alias0 FROM table_name ORDER BY col_name;	SELECT *, COUNT(*) OVER (ORDER BY variable) AS variable FROM variable ORDER BY variable;
drawSQL-pgsql-export-2026-02-09_feedbin	2086	HARD	Find activity log entries that exist in one table but not in a related table.	SELECT * FROM actions LIMIT num;	SELECT * FROM table_name LIMIT num;	SELECT * FROM variable LIMIT variable;
drawSQL-pgsql-export-2026-02-09_feedbin	2087	HARD	Combine data from actions, authentication_tokens, and billing_events in a single report.	SELECT * FROM actions LEFT JOIN authentication_tokens ON authentication_tokens.user_id = actions.id LEFT JOIN billing_events ON billing_events.user_id = actions.id;	SELECT * FROM table_name LEFT JOIN table_name ON table_name.col_name = table_name.id LEFT JOIN table_name ON table_name.col_name = table_name.id;	SELECT * FROM variable LEFT JOIN variable ON variable = variable LEFT JOIN variable ON variable = variable;
drawSQL-pgsql-export-2026-02-09_feedbin	2088	HARD	Rank all activity log entries within their groups and show the top performers.	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY action_type ORDER BY id DESC) as rn FROM actions ) WHERE rn <= num;	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 <= num;	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY variable ORDER BY variable DESC) AS variable FROM variable ) WHERE variable <= variable;
drawSQL-pgsql-export-2026-02-09_pegasus	2089	EASY	How many users signed up since created_at=date?	SELECT COUNT(*) FROM account_emailconfirmation WHERE created >= date('now', '-1 month');	SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);	SELECT COUNT(*) FROM variable WHERE variable >= DATE(variable, variable);
drawSQL-pgsql-export-2026-02-09_pegasus	2090	EASY	How many members are on each team?	SELECT team_id, COUNT(*) as member_count FROM teams_invitation GROUP BY team_id;	SELECT col_name, COUNT(*) as member_count FROM table_name GROUP BY col_name;	SELECT variable, COUNT(*) AS variable FROM variable GROUP BY variable;
drawSQL-pgsql-export-2026-02-09_pegasus	2091	EASY	How many account emailaddress do we have in total?	SELECT COUNT(*) FROM account_emailaddress;	SELECT COUNT(*) FROM table_name;	SELECT COUNT(*) FROM variable;
drawSQL-pgsql-export-2026-02-09_pegasus	2092	EASY	Show me all of our account emailaddress.	SELECT * FROM account_emailaddress;	SELECT * FROM table_name;	SELECT * FROM variable;
drawSQL-pgsql-export-2026-02-09_pegasus	2093	EASY	Can you look up the account emailaddres with id=num?	SELECT * FROM account_emailaddress WHERE id = num;	SELECT * FROM table_name WHERE id = num;	SELECT * FROM variable WHERE variable = variable;
drawSQL-pgsql-export-2026-02-09_pegasus	2094	EASY	Find the account emailaddres where email=string.	SELECT * FROM account_emailaddress WHERE email = string;	SELECT * FROM table_name WHERE col_name = string;	SELECT * FROM variable WHERE variable = variable;
drawSQL-pgsql-export-2026-02-09_pegasus	2095	EASY	What are the most recent account emailaddress ordered by email?	SELECT * FROM account_emailaddress ORDER BY email DESC LIMIT num;	SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;	SELECT * FROM variable ORDER BY variable DESC LIMIT variable;
drawSQL-pgsql-export-2026-02-09_pegasus	2096	EASY	How many account emailconfirmation do we have in total?	SELECT COUNT(*) FROM account_emailconfirmation;	SELECT COUNT(*) FROM table_name;	SELECT COUNT(*) FROM variable;
drawSQL-pgsql-export-2026-02-09_pegasus	2097	MEDIUM	Who are the most active users based on activity count?	SELECT * FROM account_emailaddress LIMIT num;	SELECT * FROM table_name LIMIT num;	SELECT * FROM variable LIMIT variable;
drawSQL-pgsql-export-2026-02-09_pegasus	2098	MEDIUM	Show me each account emailaddres along with its related details from other tables.	SELECT t.*, c.* FROM account_emailaddress t LEFT JOIN account_emailconfirmation c ON c.email_address_id = t.id;	SELECT table_alias0.*, table_alias1.* FROM table_name table_alias0 LEFT JOIN table_name table_alias1 ON table_alias1.col_name = table_alias0.id;	SELECT variable.*, variable.* FROM variable variable LEFT JOIN variable variable ON variable = variable;
drawSQL-pgsql-export-2026-02-09_pegasus	2099	MEDIUM	Break down the account emailaddress by email — how many in each?	SELECT email, COUNT(*) as count FROM account_emailaddress GROUP BY email;	SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;	SELECT variable, COUNT(*) AS COUNT FROM variable GROUP BY variable;
drawSQL-pgsql-export-2026-02-09_pegasus	2100	MEDIUM	Are there any account emailaddress that don't have a match in related tables?	SELECT * FROM account_emailaddress WHERE id NOT IN (SELECT DISTINCT email_address_id FROM account_emailconfirmation WHERE email_address_id IS NOT NULL);	SELECT * FROM table_name WHERE id NOT IN (SELECT DISTINCT col_name FROM table_name WHERE col_name IS NOT NULL);	SELECT * FROM variable WHERE variable NOT IN (SELECT DISTINCT variable FROM variable WHERE variable IS NOT NULL);
drawSQL-pgsql-export-2026-02-09_pegasus	2101	MEDIUM	For each group, what are the top 3 account emailaddress?	SELECT * FROM account_emailaddress ORDER BY id DESC LIMIT num;	SELECT * FROM table_name ORDER BY id DESC LIMIT num;	SELECT * FROM variable ORDER BY variable DESC LIMIT variable;
drawSQL-pgsql-export-2026-02-09_pegasus	2102	MEDIUM	Which account emailaddress have duplicate or repeated values?	WITH grouped AS ( SELECT email, COUNT(*) as cnt FROM account_emailaddress GROUP BY email ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH variable AS ( SELECT variable, COUNT(*) AS variable FROM variable GROUP BY variable ) SELECT * FROM variable WHERE variable > variable ORDER BY variable DESC;
drawSQL-pgsql-export-2026-02-09_pegasus	2103	MEDIUM	How many account emailconfirmation were added since created=date?	SELECT COUNT(*) FROM account_emailconfirmation WHERE created >= date('now', '-1 month');	SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);	SELECT COUNT(*) FROM variable WHERE variable >= DATE(variable, variable);
drawSQL-pgsql-export-2026-02-09_pegasus	2104	MEDIUM	Break down the account emailconfirmation by created — how many in each?	SELECT created, COUNT(*) as count FROM account_emailconfirmation GROUP BY created;	SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;	SELECT variable, COUNT(*) AS COUNT FROM variable GROUP BY variable;
drawSQL-pgsql-export-2026-02-09_pegasus	2105	HARD	Pull together a report on account emailaddress joining all related tables.	SELECT * FROM account_emailaddress LEFT JOIN users_customuser ON account_emailaddress.user_id = users_customuser.id;	SELECT * FROM table_name LEFT JOIN table_name ON table_name.col_name = table_name.id;	SELECT * FROM variable LEFT JOIN variable ON variable = variable;
drawSQL-pgsql-export-2026-02-09_pegasus	2106	HARD	Who or what is the best in each group of account emailaddress?	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY email ORDER BY id DESC) as rn FROM account_emailaddress ) WHERE rn = num;	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 = num;	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY variable ORDER BY variable DESC) AS variable FROM variable ) WHERE variable = variable;
drawSQL-pgsql-export-2026-02-09_pegasus	2107	HARD	Which account emailaddress are above average compared to others in their group?	SELECT * FROM djstripe_plan t1 WHERE amount > ( SELECT AVG(amount) FROM djstripe_plan t2 WHERE t2.usage_type = t1.usage_type );	SELECT * FROM table_name table_alias0 WHERE col_name > ( SELECT AVG(col_name) FROM table_name table_alias1 WHERE table_alias1.col_name = table_alias0.col_name );	SELECT * FROM variable variable WHERE variable > ( SELECT AVG(variable) FROM variable variable WHERE variable = variable );
drawSQL-pgsql-export-2026-02-09_pegasus	2108	HARD	Do a multi-step analysis: group account emailaddress, filter, then rank the results.	WITH grouped AS ( SELECT email, COUNT(*) as cnt FROM account_emailaddress GROUP BY email ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH variable AS ( SELECT variable, COUNT(*) AS variable FROM variable GROUP BY variable ) SELECT * FROM variable WHERE variable > variable ORDER BY variable DESC;
